CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalItems,DistinctProducts,TenureDays,AvgItemsPerOrder,is_suspicious,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment,anomaly_score,is_anomaly,anomaly_severity,primary_anomaly_feature,anomaly_type
17554.0,1,5,1952.45,22.18693181818182,1763,58,148,352.6,0,5,4,4,544,13,Champion,0.05040052,0,Normal,DistinctProducts,Normal
17555.0,20,2,483.26,4.559056603773585,349,101,335,174.5,0,4,3,3,433,10,Potential Loyalist,0.052045904,0,Normal,Frequency,Normal
17556.0,206,1,157.9,26.316666666666663,101,6,206,101.0,0,1,2,1,121,4,Lost Customers,0.0036726012,0,Normal,DistinctProducts,Normal
17557.0,14,3,541.46,15.92529411764706,306,27,81,102.0,0,4,3,3,433,10,Potential Loyalist,0.004248471,0,Normal,AvgItemsPerOrder,Normal
17560.0,95,5,854.95,31.66481481481481,651,22,311,130.2,0,2,4,3,243,9,At Risk,0.005238979,0,Normal,DistinctProducts,Normal
17561.0,19,1,167.62,3.643913043478261,146,44,19,146.0,0,4,2,1,421,7,New Customer,0.0055029616,0,Normal,AvgItemsPerOrder,Normal
17562.0,14,8,1107.38,17.3028125,813,48,173,101.625,0,4,5,4,454,13,Champion,0.027195707,0,Normal,Frequency,Normal
17564.0,24,3,454.01,9.265510204081632,146,38,80,48.66666666666666,0,4,3,2,432,9,Needs Attention,0.012447924,0,Normal,AvgItemsPerOrder,Normal
17566.0,8,2,901.21,5.929013157894737,518,113,25,259.0,0,5,3,3,533,11,Potential Loyalist,0.057875108,0,Normal,DistinctProducts,Normal
17567.0,7,10,4012.56,22.66983050847457,2428,110,372,242.8,0,5,5,5,555,15,Champion,0.029732414,0,Normal,AvgItemsPerOrder,Normal
17569.0,332,1,344.14,11.866896551724135,159,29,332,159.0,0,1,2,2,122,5,Lost Customers,0.0025773975,0,Normal,AvgOrderValue,Normal
17571.0,50,4,1498.51,5.011739130434783,905,247,298,226.25,0,3,4,4,344,11,Loyal Customer,0.08583678,0,Normal,Frequency,Normal
17572.0,71,4,226.75000000000003,18.895833333333336,95,7,373,23.75,0,3,4,1,341,8,Loyal Customer,0.053399764,0,Normal,AvgItemsPerOrder,Normal
17573.0,29,4,362.9,13.957692307692309,302,24,94,75.5,0,4,4,2,442,10,Loyal Customer,0.008317698,0,Normal,AvgItemsPerOrder,Normal
17574.0,243,1,185.65,23.20625,77,8,243,77.0,0,1,2,1,121,4,Lost Customers,0.003826816,0,Normal,DistinctProducts,Normal
17576.0,8,22,3457.78,8.292038369304557,1954,245,365,88.81818181818181,0,5,5,5,555,15,Champion,0.09320395,0,Normal,DistinctProducts,Normal
17578.0,191,2,124.74,20.79,90,5,218,45.0,0,1,3,1,131,5,Needs Attention,0.022446131,0,Normal,AvgItemsPerOrder,Normal
17579.0,5,4,440.2,8.465384615384615,256,46,179,64.0,0,5,4,2,542,11,Loyal Customer,0.017989922,0,Normal,AvgItemsPerOrder,Normal
17580.0,253,3,215.72,4.793777777777778,88,43,358,29.33333333333333,0,1,3,1,131,5,Needs Attention,0.05157698,0,Normal,AvgItemsPerOrder,Normal
17581.0,1,31,10736.11,23.75245575221239,5861,231,372,189.06451612903223,0,5,5,5,555,15,Champion,0.04694371,0,Normal,DistinctProducts,Normal
17582.0,236,1,175.27,6.043793103448277,123,28,236,123.0,0,1,2,1,121,4,Lost Customers,0.0035179083,0,Normal,AvgOrderValue,Normal
17584.0,7,3,1227.3,34.09166666666667,446,30,127,148.66666666666666,0,5,3,4,534,12,Potential Loyalist,0.008009569,0,Normal,Recency,Normal
17585.0,109,4,1133.07,5.294719626168224,1671,176,338,417.75,0,2,4,4,244,10,At Risk,0.20562777,0,Normal,Recency,Normal
17588.0,100,3,1240.2,53.92173913043479,676,19,233,225.3333333333333,0,2,3,4,234,9,At Risk,0.014349853,0,Normal,AvgItemsPerOrder,Normal
17589.0,60,4,2404.17,9.502648221343874,1631,172,240,407.75,0,3,4,5,345,12,Loyal Customer,0.0391301,0,Normal,Recency,Normal
17590.0,2,3,1479.22,7.359303482587065,828,162,40,276.0,0,5,3,4,534,12,Potential Loyalist,0.13348155,0,Normal,DistinctProducts,Normal
17591.0,73,8,2215.02,13.263592814371258,1008,81,367,126.0,0,2,5,5,255,12,At Risk,0.021061637,0,Normal,Recency,Normal
17593.0,4,6,3911.56,18.1933023255814,3095,190,353,515.8333333333334,0,5,4,5,545,14,Champion,0.092972904,0,Normal,AvgItemsPerOrder,Normal
17594.0,85,2,993.18,19.8636,550,42,255,275.0,0,2,3,4,234,9,At Risk,0.027078668,0,Normal,AvgItemsPerOrder,Normal
17595.0,12,2,388.79,4.68421686746988,229,68,37,114.5,0,4,3,2,432,9,Needs Attention,0.011504024,0,Normal,DistinctProducts,Normal
17596.0,23,7,2827.93,10.473814814814814,4400,168,369,628.5714285714286,0,4,5,5,455,14,Champion,0.1717543,0,Normal,AvgItemsPerOrder,Normal
17597.0,214,1,2044.37,37.17036363636364,1176,55,214,1176.0,0,1,2,5,125,8,Needs Attention,0.4419075,1,Suspicious,Recency,Bulk Buyer / Reseller
17600.0,18,1,161.67000000000002,12.436153846153848,144,13,18,144.0,0,4,2,1,421,7,New Customer,0.005951604,0,Normal,DistinctProducts,Normal
17601.0,239,1,116.01,12.89,103,9,239,103.0,0,1,2,1,121,4,Lost Customers,0.0015491069,0,Normal,DistinctProducts,Normal
17602.0,2,8,5050.77,8.939415929203541,4135,335,324,516.875,0,5,5,5,555,15,Champion,0.37059227,1,Suspicious,DistinctProducts,Bulk Buyer / Reseller
17603.0,50,5,-1165.3,-77.68666666666667,-31,12,267,-6.2,0,3,4,1,341,8,Loyal Customer,0.14606608,0,Normal,AvgOrderValue,Normal
17604.0,217,2,309.36,4.91047619047619,169,57,312,84.5,0,1,3,2,132,6,Needs Attention,0.03194776,0,Normal,AvgItemsPerOrder,Normal
17608.0,33,2,193.42,3.2783050847457624,232,54,33,116.0,0,3,3,1,331,7,Needs Attention,0.011636004,0,Normal,AvgItemsPerOrder,Normal
17609.0,41,6,1103.92,4.638319327731093,721,199,327,120.16666666666669,0,3,4,4,344,11,Loyal Customer,0.051313076,0,Normal,Frequency,Normal
17611.0,4,19,3947.87,6.783281786941581,2552,440,361,134.31578947368422,0,5,5,5,555,15,Champion,0.25429374,0,Normal,DistinctProducts,Normal
17612.0,53,10,1992.76,14.033521126760563,1787,117,298,178.7,0,3,5,4,354,12,Loyal Customer,0.022448096,0,Normal,Recency,Normal
17613.0,23,17,4509.37,14.135956112852664,2470,211,306,145.2941176470588,0,4,5,5,455,14,Champion,0.07313369,0,Normal,Frequency,Normal
17614.0,57,1,390.07,3.9007,238,97,57,238.0,0,3,2,2,322,7,About to sleep,0.035140738,0,Normal,DistinctProducts,Normal
17615.0,130,3,329.6,23.542857142857144,140,13,222,46.66666666666666,0,2,3,2,232,7,Needs Attention,0.025650803,0,Normal,AvgItemsPerOrder,Normal
17616.0,174,3,571.1999999999999,190.4,224,1,368,74.66666666666667,0,2,3,3,233,8,At Risk,0.221688,0,Normal,AvgOrderValue,Normal
17618.0,6,3,971.58,12.456153846153846,331,56,362,110.33333333333331,0,5,3,4,534,12,Potential Loyalist,0.029846516,0,Normal,Frequency,Normal
17619.0,312,1,218.52,2.837922077922078,127,71,312,127.0,0,1,2,1,121,4,Lost Customers,0.045768693,0,Normal,DistinctProducts,Normal
17620.0,60,1,81.44,20.36,60,4,60,60.0,0,3,2,1,321,6,About to sleep,0.0041690534,0,Normal,AvgItemsPerOrder,Normal
17621.0,21,4,1336.1,49.48518518518518,510,25,354,127.5,0,4,4,4,444,12,Champion,0.012954329,0,Normal,Recency,Normal
17623.0,33,1,527.0500000000001,15.971212121212124,265,33,33,265.0,0,3,2,3,323,8,Potential Loyalist,0.0045092814,0,Normal,Frequency,Normal
17624.0,15,2,843.48,16.869600000000002,554,49,218,277.0,0,4,3,3,433,10,Potential Loyalist,0.03317665,0,Normal,AvgItemsPerOrder,Normal
17625.0,18,4,2047.0,6.498412698412698,1198,223,258,299.5,0,4,4,5,445,13,Champion,0.05952189,0,Normal,Frequency,Normal
17628.0,81,1,75.75,15.15,79,5,81,79.0,0,2,2,1,221,5,Lost Customers,0.0019249229,0,Normal,DistinctProducts,Normal
17629.0,6,9,1784.12,14.388064516129033,1621,106,360,180.11111111111111,0,5,5,4,554,14,Champion,0.0095001925,0,Normal,Recency,Normal
17630.0,170,2,503.6,19.369230769230768,158,24,232,79.0,0,2,3,3,233,8,At Risk,0.016368527,0,Normal,AvgItemsPerOrder,Normal
17631.0,2,3,528.33,13.546923076923076,334,39,232,111.33333333333331,0,5,3,3,533,11,Potential Loyalist,0.01661762,0,Normal,Recency,Normal
17633.0,31,6,1242.34,17.25472222222222,630,60,359,105.0,0,4,4,4,444,12,Champion,0.0075250934,0,Normal,AvgItemsPerOrder,Normal
17634.0,36,9,2361.9700000000003,7.952760942760944,840,209,338,93.33333333333331,0,3,5,5,355,13,Loyal Customer,0.031748127,0,Normal,AvgItemsPerOrder,Normal
17636.0,9,2,265.93,11.080416666666666,176,20,19,88.0,0,5,3,2,532,10,Needs Attention,0.004343235,0,Normal,Recency,Normal
17637.0,31,2,547.0600000000001,15.630285714285716,280,35,115,140.0,0,4,3,3,433,10,Potential Loyalist,0.0025641883,0,Normal,Frequency,Normal
17639.0,276,1,108.5,15.5,49,7,276,49.0,0,1,2,1,121,4,Lost Customers,0.0056550032,0,Normal,AvgItemsPerOrder,Normal
17640.0,87,1,621.66,124.332,250,5,87,250.0,0,2,2,3,223,7,Needs Attention,0.19207576,0,Normal,AvgOrderValue,Normal
17642.0,120,2,712.29,17.80725,474,34,176,237.0,0,2,3,3,233,8,At Risk,0.0106384475,0,Normal,AvgItemsPerOrder,Normal
17643.0,373,1,101.55,12.69375,71,8,373,71.0,0,1,2,1,121,4,Lost Customers,0.0046863463,0,Normal,DistinctProducts,Normal
17644.0,1,17,2768.98,16.38449704142012,1741,103,322,102.41176470588236,0,5,5,5,555,15,Champion,0.09237328,0,Normal,Frequency,Normal
17646.0,219,4,995.66,18.438148148148148,320,46,365,80.0,0,1,4,4,144,9,At Risk,0.016920412,0,Normal,AvgItemsPerOrder,Normal
17647.0,65,1,133.06,19.00857142857143,30,7,65,30.0,0,3,2,1,321,6,About to sleep,0.007303476,0,Normal,AvgItemsPerOrder,Normal
17648.0,61,5,1789.55,19.451630434782608,486,81,250,97.2,0,3,4,4,344,11,Loyal Customer,0.03487952,0,Normal,DistinctProducts,Normal
17649.0,135,2,861.74,16.259245283018867,398,52,138,199.0,0,2,3,3,233,8,At Risk,0.018444702,0,Normal,DistinctProducts,Normal
17650.0,21,1,166.08,20.76,150,8,21,150.0,0,4,2,1,421,7,New Customer,0.004488848,0,Normal,AvgItemsPerOrder,Normal
17651.0,12,14,3886.67,16.262217573221758,3100,149,177,221.42857142857144,0,4,5,5,455,14,Champion,0.10752746,0,Normal,Frequency,Normal
17652.0,25,18,4737.13,17.544925925925927,2479,118,281,137.72222222222223,0,4,5,5,455,14,Champion,0.19109887,0,Normal,Frequency,Normal
17653.0,29,5,1175.88,23.5176,1401,44,120,280.2,0,4,4,4,444,12,Champion,0.036431227,0,Normal,DistinctProducts,Normal
17654.0,277,1,117.55,5.343181818181818,41,22,277,41.0,0,1,2,1,121,4,Lost Customers,0.007738353,0,Normal,AvgItemsPerOrder,Normal
17655.0,11,8,2571.74,27.65311827956989,956,66,366,119.5,0,5,5,5,555,15,Champion,0.008464449,0,Normal,Recency,Normal
17656.0,73,5,1674.69,20.423048780487804,1399,67,129,279.8,0,2,4,4,244,10,At Risk,0.060431674,0,Normal,Recency,Normal
17658.0,11,3,485.88,21.125217391304343,522,17,211,174.0,0,5,3,3,533,11,Potential Loyalist,0.011606332,0,Normal,Recency,Normal
17659.0,4,14,2954.75,18.35248447204969,1486,127,372,106.14285714285714,0,5,5,5,555,15,Champion,0.014217857,0,Normal,DistinctProducts,Normal
17660.0,141,1,196.0,4.355555555555555,130,37,141,130.0,0,2,2,1,221,5,Lost Customers,0.01015251,0,Normal,DistinctProducts,Normal
17663.0,26,9,1788.27,19.869666666666667,793,63,287,88.11111111111111,0,4,5,4,454,13,Champion,0.022007417,0,Normal,Frequency,Normal
17664.0,19,2,604.64,14.061395348837207,604,41,212,302.0,0,4,3,3,433,10,Potential Loyalist,0.039570063,0,Normal,AvgItemsPerOrder,Normal
17666.0,4,2,728.16,40.45333333333333,596,14,66,298.0,0,5,3,3,533,11,Potential Loyalist,0.036368504,0,Normal,DistinctProducts,Normal
17667.0,66,5,2055.51,17.56846153846154,1037,85,299,207.4,0,3,4,5,345,12,Loyal Customer,0.029081311,0,Normal,Recency,Normal
17668.0,1,2,347.75,23.183333333333334,93,14,38,46.5,0,5,3,2,532,10,Needs Attention,0.016357765,0,Normal,Recency,Normal
17669.0,43,7,3406.7200000000003,50.09882352941177,1916,45,250,273.7142857142857,0,3,5,5,355,13,Loyal Customer,0.051354047,0,Normal,AvgItemsPerOrder,Normal
17670.0,228,1,205.7,18.7,110,11,228,110.0,0,1,2,1,121,4,Lost Customers,0.001205706,0,Normal,DistinctProducts,Normal
17671.0,16,6,1284.08,21.05049180327869,659,40,365,109.83333333333331,0,4,4,4,444,12,Champion,0.009341385,0,Normal,Recency,Normal
17672.0,44,4,3106.62,27.014086956521737,1672,105,309,418.0,0,3,4,5,345,12,Loyal Customer,0.09063001,0,Normal,AvgItemsPerOrder,Normal
17673.0,1,7,1622.22,7.115,1485,118,320,212.1428571428572,0,5,5,4,554,14,Champion,0.013778545,0,Normal,Recency,Normal
17674.0,74,2,551.04,20.40888888888889,672,19,369,336.0,0,2,3,3,233,8,At Risk,0.06778634,0,Normal,AvgItemsPerOrder,Normal
17675.0,1,41,20098.1,27.8753120665742,8278,240,367,201.90243902439025,0,5,5,5,555,15,Champion,0.11476666,0,Normal,Monetary,Normal
17676.0,4,7,1383.27,17.50974683544304,931,50,366,133.0,0,5,5,4,554,14,Champion,0.011464767,0,Normal,Recency,Normal
17677.0,2,43,16219.22,50.52716510903426,9725,179,369,226.1627906976744,0,5,5,5,555,15,Champion,0.13156566,0,Normal,Frequency,Normal
17678.0,264,1,298.11,18.631875,207,16,264,207.0,0,1,2,2,122,5,Lost Customers,0.007896096,0,Normal,AvgItemsPerOrder,Normal
17679.0,53,2,1992.11,66.40366666666667,729,29,86,364.5,0,3,3,4,334,10,Potential Loyalist,0.023378074,0,Normal,AvgItemsPerOrder,Normal
17680.0,24,1,184.4,16.763636363636365,96,11,24,96.0,0,4,2,1,421,7,New Customer,0.00079292513,0,Normal,Monetary,Normal
17682.0,10,7,2459.33,20.666638655462183,1365,48,368,195.0,0,5,5,5,555,15,Champion,0.012256678,0,Normal,Recency,Normal
17684.0,44,1,239.41,15.960666666666668,145,15,44,145.0,0,3,2,2,322,7,About to sleep,0.0015889856,0,Normal,AvgItemsPerOrder,Normal
17685.0,17,7,3191.53,24.55023076923077,1956,88,372,279.42857142857144,0,4,5,5,455,14,Champion,0.030303285,0,Normal,AvgItemsPerOrder,Normal
17686.0,7,7,5739.46,20.06804195804196,2478,205,303,354.0,0,5,5,5,555,15,Champion,0.02017641,0,Normal,Frequency,Normal
17690.0,30,16,4748.45,18.40484496124031,1767,186,373,110.4375,0,4,5,5,455,14,Champion,0.0155819785,0,Normal,Monetary,Normal
17691.0,358,2,290.40000000000003,15.28421052631579,134,18,369,67.0,0,1,3,2,132,6,Needs Attention,0.010629521,0,Normal,AvgItemsPerOrder,Normal
17692.0,127,5,733.4399999999999,15.605106382978722,666,34,359,133.2,0,2,4,3,243,9,At Risk,0.0059895366,0,Normal,AvgOrderValue,Normal
17693.0,136,3,187.02,10.39,229,16,137,76.33333333333333,0,2,3,1,231,6,Needs Attention,0.009080937,0,Normal,AvgItemsPerOrder,Normal
17694.0,142,1,283.12,18.874666666666663,184,15,142,184.0,0,2,2,2,222,6,Lost Customers,0.0046789614,0,Normal,AvgItemsPerOrder,Normal
17695.0,132,2,765.34,21.866857142857143,779,30,172,389.5,0,2,3,3,233,8,At Risk,0.068315014,0,Normal,AvgItemsPerOrder,Normal
17696.0,38,14,2201.05,17.468650793650795,1730,79,365,123.57142857142856,0,3,5,5,355,13,Loyal Customer,0.03890781,0,Normal,DistinctProducts,Normal
17697.0,236,1,338.95,17.839473684210525,93,19,236,93.0,0,1,2,2,122,5,Lost Customers,0.0012383293,0,Normal,AvgItemsPerOrder,Normal
17698.0,261,1,154.95,19.36875,93,8,261,93.0,0,1,2,1,121,4,Lost Customers,0.0026701004,0,Normal,DistinctProducts,Normal
17700.0,17,6,2508.89,17.18417808219178,1261,118,365,210.16666666666663,0,4,4,5,445,13,Champion,0.011202565,0,Normal,Frequency,Normal
17701.0,253,1,417.95,17.414583333333333,109,24,253,109.0,0,1,2,2,122,5,Lost Customers,0.0011453085,0,Normal,AvgItemsPerOrder,Normal
17702.0,30,6,1719.72,21.4965,1320,62,365,220.0,0,4,4,4,444,12,Champion,0.015107961,0,Normal,AvgItemsPerOrder,Normal
17703.0,35,3,798.74,14.522545454545456,590,47,138,196.66666666666663,0,3,3,3,333,9,Potential Loyalist,0.005070942,0,Normal,AvgItemsPerOrder,Normal
17704.0,169,2,885.19,28.55451612903225,343,27,240,171.5,0,2,3,3,233,8,At Risk,0.0019731298,0,Normal,Recency,Normal
17705.0,3,10,1781.12,16.49185185185185,957,63,302,95.7,0,5,5,4,554,14,Champion,0.039028775,0,Normal,Frequency,Normal
17706.0,4,22,10097.37,25.56296202531646,3833,270,367,174.22727272727272,0,5,5,5,555,15,Champion,0.045731608,0,Normal,Monetary,Normal
17707.0,185,2,152.4,30.48,144,3,336,72.0,0,1,3,1,131,5,Needs Attention,0.051791787,0,Normal,DistinctProducts,Normal
17708.0,188,2,267.08,7.630857142857143,91,28,325,45.5,0,1,3,2,132,6,Needs Attention,0.04066223,0,Normal,AvgItemsPerOrder,Normal
17709.0,170,1,137.45,19.635714285714283,17,7,170,17.0,0,2,2,1,221,5,Lost Customers,0.009790769,0,Normal,AvgItemsPerOrder,Normal
17711.0,11,2,385.1,16.743478260869566,246,22,290,123.0,0,5,3,2,532,10,Needs Attention,0.02465366,0,Normal,Frequency,Normal
17712.0,45,1,522.91,18.031379310344825,215,29,45,215.0,0,3,2,3,323,8,Potential Loyalist,0.014263719,0,Normal,AvgItemsPerOrder,Normal
17714.0,321,1,153.0,15.3,92,10,321,92.0,0,1,2,1,121,4,Lost Customers,0.0024903591,0,Normal,DistinctProducts,Normal
17715.0,201,1,326.4,326.4,384,1,201,384.0,0,1,2,2,122,5,Lost Customers,1.2770326,1,High Risk,AvgOrderValue,Erratic Behavior
17716.0,23,12,5505.79,21.676338582677165,3004,172,268,250.3333333333333,0,4,5,5,455,14,Champion,0.033922072,0,Normal,Frequency,Normal
17718.0,232,1,139.35,23.225,83,6,232,83.0,0,1,2,1,121,4,Lost Customers,0.0039667827,0,Normal,DistinctProducts,Normal
17719.0,38,18,5367.8,19.30863309352518,2455,111,256,136.38888888888889,0,3,5,5,355,13,Loyal Customer,0.21851847,0,Normal,Frequency,Normal
17720.0,26,4,1195.94,23.9188,576,39,368,144.0,0,4,4,4,444,12,Champion,0.014017817,0,Normal,Frequency,Normal
17722.0,96,6,2380.64,19.838666666666665,1572,112,367,262.0,0,2,4,5,245,11,At Risk,0.11922747,0,Normal,Recency,Normal
17723.0,127,6,3276.4000000000005,327.64000000000004,792,4,214,132.0,0,2,4,5,245,11,At Risk,0.643553,1,Suspicious,AvgOrderValue,Erratic Behavior
17724.0,58,4,995.65,22.12555555555556,289,38,138,72.25,0,3,4,4,344,11,Loyal Customer,0.012409833,0,Normal,AvgItemsPerOrder,Normal
17725.0,16,14,3371.13,17.025909090909092,2141,115,267,152.92857142857142,0,4,5,5,455,14,Champion,0.08534604,0,Normal,Frequency,Normal
17727.0,9,2,1042.55,15.560447761194029,639,66,15,319.5,0,5,3,4,534,12,Potential Loyalist,0.032354224,0,Normal,Recency,Normal
17728.0,4,5,2515.68,14.88568047337278,1464,154,87,292.8,0,5,4,5,545,14,Champion,0.06434312,0,Normal,DistinctProducts,Normal
17730.0,3,15,5288.83,24.040136363636364,3567,127,326,237.8,0,5,5,5,555,15,Champion,0.2024027,0,Normal,DistinctProducts,Normal
17731.0,79,5,878.2,10.580722891566266,392,54,183,78.4,0,2,4,3,243,9,At Risk,0.027758181,0,Normal,DistinctProducts,Normal
17732.0,373,1,303.97,16.887222222222224,93,18,373,93.0,0,1,2,2,122,5,Lost Customers,0.0017956449,0,Normal,AvgItemsPerOrder,Normal
17733.0,39,2,692.19,19.776857142857143,463,33,262,231.5,0,3,3,3,333,9,Potential Loyalist,0.019614942,0,Normal,AvgItemsPerOrder,Normal
17734.0,54,3,700.63,16.293720930232556,422,40,234,140.66666666666666,0,3,3,3,333,9,Potential Loyalist,0.004190324,0,Normal,DistinctProducts,Normal
17735.0,2,19,13110.02,19.00002898550725,8439,319,368,444.1578947368421,0,5,5,5,555,15,Champion,0.31881994,1,Suspicious,DistinctProducts,Erratic Behavior
17736.0,9,4,337.49,12.980384615384615,237,24,113,59.25,0,5,4,2,542,11,Loyal Customer,0.0143361315,0,Normal,AvgItemsPerOrder,Normal
17737.0,9,2,168.24,16.824,108,8,58,54.0,0,5,3,1,531,9,Needs Attention,0.017802445,0,Normal,AvgItemsPerOrder,Normal
17738.0,19,5,1863.35,18.82171717171717,1027,89,282,205.4,0,4,4,4,444,12,Champion,0.007074409,0,Normal,Frequency,Normal
17739.0,12,8,2786.05,58.04270833333334,856,29,360,107.0,0,4,5,5,455,14,Champion,0.029320247,0,Normal,Recency,Normal
17742.0,113,2,355.11,23.674,89,13,333,44.5,0,2,3,2,232,7,Needs Attention,0.043620713,0,Normal,AvgItemsPerOrder,Normal
17744.0,4,7,2291.08,16.723211678832115,3376,111,358,482.2857142857143,0,5,5,5,555,15,Champion,0.13364787,0,Normal,DistinctProducts,Normal
17746.0,235,2,98.8,12.35,26,6,240,13.0,0,1,3,1,131,5,Needs Attention,0.0149688255,0,Normal,AvgItemsPerOrder,Normal
17747.0,100,2,64.65,32.325,11,1,113,5.5,0,2,3,1,231,6,Needs Attention,0.023673315,0,Normal,AvgItemsPerOrder,Normal
17749.0,178,2,674.52,19.272,320,33,256,160.0,0,2,3,3,233,8,At Risk,0.003776216,0,Normal,AvgOrderValue,Normal
17750.0,5,9,1797.57,9.313834196891191,3957,101,164,439.6666666666667,0,5,5,4,554,14,Champion,0.08512326,0,Normal,TotalItems,Normal
17752.0,359,1,80.64,80.64,192,1,359,192.0,0,1,2,1,121,4,Lost Customers,0.04172065,0,Normal,AvgOrderValue,Normal
17754.0,1,6,1739.92,18.70881720430108,1820,82,260,303.3333333333333,0,5,4,4,544,13,Champion,0.037075996,0,Normal,AvgItemsPerOrder,Normal
17757.0,1,31,5585.49,7.527614555256064,3316,275,372,106.96774193548389,0,5,5,5,555,15,Champion,0.07840325,0,Normal,DistinctProducts,Normal
17758.0,19,8,3456.7000000000003,8.390048543689321,2091,310,250,261.375,0,4,5,5,455,14,Champion,0.16972813,0,Normal,DistinctProducts,Normal
17759.0,17,3,834.99,8.789368421052632,708,82,169,236.0,0,4,3,3,433,10,Potential Loyalist,0.014897378,0,Normal,Frequency,Normal
17760.0,22,2,287.59,11.5036,239,25,373,119.5,0,4,3,2,432,9,Needs Attention,0.036311433,0,Normal,Frequency,Normal
17761.0,33,1,712.78,37.51473684210527,398,19,33,398.0,0,3,2,3,323,8,Potential Loyalist,0.015488057,0,Normal,DistinctProducts,Normal
17763.0,263,1,15.0,15.0,12,1,263,12.0,0,1,2,1,121,4,Lost Customers,0.011952869,0,Normal,AvgItemsPerOrder,Normal
17764.0,51,2,818.8199999999999,10.917599999999998,395,71,211,197.5,0,3,3,3,333,9,Potential Loyalist,0.024597067,0,Normal,Frequency,Normal
17765.0,159,3,371.88,6.524210526315789,144,51,257,48.0,0,2,3,2,232,7,Needs Attention,0.030429369,0,Normal,AvgItemsPerOrder,Normal
17767.0,15,1,271.2,12.914285714285716,128,21,15,128.0,0,4,2,2,422,8,New Customer,0.0018976426,0,Normal,Frequency,Normal
17768.0,8,3,2273.1800000000003,21.64933333333333,1186,77,166,395.3333333333333,0,5,3,5,535,13,Potential Loyalist,0.039778806,0,Normal,DistinctProducts,Normal
17769.0,13,12,3960.63,12.65376996805112,1857,200,321,154.75,0,4,5,5,455,14,Champion,0.02081779,0,Normal,Frequency,Normal
17770.0,199,5,1143.27,30.086052631578948,365,33,282,73.0,0,1,4,4,144,9,At Risk,0.021495536,0,Normal,AvgItemsPerOrder,Normal
17771.0,57,2,245.81,4.552037037037037,287,51,323,143.5,0,3,3,2,332,8,Needs Attention,0.023781173,0,Normal,Frequency,Normal
17772.0,11,2,182.77,3.448490566037736,58,50,11,29.0,0,5,3,1,531,9,Needs Attention,0.02460538,0,Normal,AvgItemsPerOrder,Normal
17774.0,97,5,1215.46,7.741783439490446,511,124,305,102.2,0,2,4,4,244,10,At Risk,0.17491777,0,Normal,DistinctProducts,Normal
17775.0,255,1,56.4,18.8,72,3,255,72.0,0,1,2,1,121,4,Lost Customers,0.005192795,0,Normal,DistinctProducts,Normal
17777.0,25,3,665.86,3.4322680412371134,507,141,100,169.0,0,4,3,3,433,10,Potential Loyalist,0.041473135,0,Normal,DistinctProducts,Normal
17779.0,21,5,642.17,7.644880952380951,394,73,144,78.8,0,4,4,3,443,11,Loyal Customer,0.012336334,0,Normal,AvgItemsPerOrder,Normal
17781.0,159,2,188.02,15.668333333333337,34,12,253,17.0,0,2,3,1,231,6,Needs Attention,0.048461452,0,Normal,AvgItemsPerOrder,Normal
17783.0,72,2,283.47,4.23089552238806,354,67,248,177.0,0,2,3,2,232,7,Needs Attention,0.036850907,0,Normal,DistinctProducts,Normal
17785.0,53,1,131.94,10.149230769230767,67,13,53,67.0,0,3,2,1,321,6,About to sleep,0.002239653,0,Normal,AvgItemsPerOrder,Normal
17786.0,85,2,278.74,3.871388888888889,200,57,317,100.0,0,2,3,2,232,7,Needs Attention,0.028740628,0,Normal,Frequency,Normal
17787.0,153,4,1865.19,13.919328358208956,910,94,371,227.5,0,2,4,4,244,10,At Risk,0.04943586,0,Normal,DistinctProducts,Normal
17788.0,74,2,1117.9,223.58,211,3,130,105.5,0,2,3,4,234,9,At Risk,0.3482483,1,Suspicious,AvgOrderValue,Erratic Behavior
17789.0,281,1,225.9,16.135714285714286,74,14,281,74.0,0,1,2,1,121,4,Lost Customers,0.002546539,0,Normal,AvgItemsPerOrder,Normal
17790.0,27,14,1965.55,10.345,836,121,365,59.71428571428572,0,4,5,4,454,13,Champion,0.023885693,0,Normal,DistinctProducts,Normal
17791.0,30,1,106.1,10.61,46,10,30,46.0,0,4,2,1,421,7,New Customer,0.0039162342,0,Normal,AvgItemsPerOrder,Normal
17793.0,25,1,323.04,5.5696551724137935,232,49,25,232.0,0,4,2,2,422,8,New Customer,0.0026004375,0,Normal,Frequency,Normal
17795.0,180,2,350.39,7.617173913043478,341,43,265,170.5,0,1,3,2,132,6,Needs Attention,0.009717188,0,Normal,AvgOrderValue,Normal
17796.0,40,4,697.9,8.510975609756096,178,63,370,44.5,0,3,4,3,343,10,Loyal Customer,0.0352361,0,Normal,Frequency,Normal
17797.0,22,3,780.43,7.0309009009009005,498,102,183,166.0,0,4,3,3,433,10,Potential Loyalist,0.015891537,0,Normal,Frequency,Normal
17799.0,22,11,3026.08,7.380682926829268,1755,280,361,159.54545454545453,0,4,5,5,455,14,Champion,0.02181193,0,Normal,DistinctProducts,Normal
17800.0,37,9,1199.01,11.528942307692308,736,51,334,81.77777777777777,0,3,5,4,354,12,Loyal Customer,0.022504998,0,Normal,Frequency,Normal
